# source, target, time
5345,5347,1244205759
5345,5347,1244205859
5345,5347,1244205879
5345,5347,1244205899
5345,5347,1244205919
5345,5347,1244205959
5345,5347,1244205999
5345,5347,1244206139
5345,5347,1244206239
5345,5347,1244206279
5345,5347,1244206419
5345,5347,1244206519
5345,5347,1244206599
5345,5347,1244206619
5345,5346,1244206639
5345,5347,1244206719
5345,5347,1244206859
5345,5347,1244206919
5345,5347,1244207179
5345,5347,1244207199
5345,5346,1244207359
5345,5347,1244207359
5345,5346,1244207379
5345,5347,1244207379
5345,5346,1244207399
5345,5347,1244207399
5345,5346,1244207419
5345,5347,1244207419
5345,5346,1244207439
5345,5347,1244207439
5345,5346,1244207459
5345,5347,1244207459
5346,5347,1244205579
5346,5347,1244205599
5346,5347,1244205639
5346,5347,1244205679
5346,5347,1244206119
5346,5347,1244206139
5346,5347,1244206159
5346,5347,1244206199
5346,5347,1244206219
5346,5347,1244206439
5346,5347,1244206559
5346,5347,1244206599
5346,5347,1244206619
5346,5347,1244206919
5346,5347,1244206939
5346,5345,1244206979
5346,5347,1244207299
5346,5347,1244207359
5346,5347,1244207379
5346,5347,1244207399
5346,5347,1244207419
5346,5347,1244207439
5346,5347,1244207459
5347,5345,1244206979
5347,5345,1244206999
5347,5345,1244207039
5348,5349,1244206539
5348,5350,1244206539
5348,5349,1244206559
5348,5350,1244206559
5348,5349,1244206579
5348,5349,1244206599
5348,5349,1244206899
5348,5349,1244206979
5348,5349,1244206999
5348,5349,1244207019
5348,5349,1244207099
5348,5350,1244207099
5348,5349,1244207119
5348,5349,1244207199
5348,5349,1244207219
5348,5349,1244207239
5348,5349,1244207359
5348,5350,1244207359
5348,5349,1244207379
5348,5350,1244207379
5348,5349,1244207399
5348,5349,1244207419
5348,5349,1244207439
5348,5349,1244207459
5348,5349,1244207479
5348,5350,1244207479
5348,5349,1244207499
5348,5349,1244207519
5348,5349,1244207559
5348,5350,1244207599
5348,5349,1244207619
5348,5350,1244207639
5348,5349,1244207679
5348,5349,1244207739
5348,5349,1244207759
5348,5349,1244207799
5348,5349,1244207879
5348,5350,1244207879
5348,5349,1244207919
5348,5349,1244207939
5348,5349,1244207959
5348,5349,1244207979
5348,5350,1244207979
5348,5349,1244207999
5348,5350,1244208019
5348,5349,1244208039
5348,5350,1244208039
5348,5349,1244208059
5348,5344,1244208319
5348,5350,1244208339
5349,5386,1244215039
5350,5349,1244206539
5350,5349,1244206559
5350,5349,1244206579
5350,5349,1244206599
5350,5349,1244206859
5350,5349,1244206879
5350,5348,1244206879
5350,5349,1244206899
5350,5348,1244206899
5350,5349,1244206939
5350,5349,1244206959
5350,5349,1244207119
5350,5348,1244207119
5350,5349,1244207199
5350,5349,1244207219
5350,5348,1244207219
5350,5349,1244207239
5350,5348,1244207239
5350,5348,1244207259
5350,5349,1244207279
5350,5348,1244207279
5350,5348,1244207299
5350,5348,1244207319
5350,5348,1244207339
5350,5349,1244207419
5350,5349,1244207439
5350,5349,1244207479
5350,5348,1244207499
5350,5343,1244207519
5350,5349,1244207519
5350,5349,1244207559
5350,5348,1244207579
5350,5348,1244207619
5350,5349,1244207639
5350,5349,1244207659
5350,5349,1244207739
5350,5349,1244207779
5350,5348,1244207779
5350,5349,1244207799
5350,5348,1244207819
5350,5348,1244207859
5350,5349,1244207879
5350,5348,1244207919
5350,5348,1244207939
5350,5349,1244207959
5350,5349,1244207979
5350,5349,1244207999
5350,5348,1244207999
5350,5349,1244208019
5351,5352,1244206819
5351,5352,1244206839
5351,5352,1244206859
5351,5352,1244206899
5351,5352,1244206919
5351,5352,1244207119
5351,5352,1244207219
5351,5352,1244207299
5351,5352,1244207439
5351,5352,1244207459
5351,5352,1244207479
5351,5352,1244207499
5351,5352,1244207519
5351,5352,1244207579
5351,5352,1244207659
5351,5352,1244207679
5351,5352,1244207699
5351,5352,1244207719
5351,5356,1244207719
5351,5356,1244207739
5351,5356,1244207779
5351,5352,1244207799
5351,5352,1244207819
5351,5352,1244207839
5351,5352,1244208119
5351,5352,1244208139
5351,5352,1244208159
5351,5352,1244208179
5351,5352,1244208199
5351,5352,1244208339
5351,5352,1244208359
5351,5352,1244208579
5351,5352,1244208879
5351,5352,1244208899
5351,5352,1244208919
5351,5352,1244208999
5351,5352,1244209019
5351,5352,1244209059
5351,5352,1244209079
5352,5356,1244207719
5352,5356,1244207739
5353,5354,1244207659
5353,5355,1244207659
5353,5355,1244207739
5353,5355,1244207779
5353,5355,1244207799
5353,5355,1244207939
5353,5355,1244207999
5353,5355,1244208059
5353,5354,1244208099
5353,5355,1244208179
5353,5355,1244208199
5353,5355,1244208219
5353,5355,1244208239
5353,5355,1244208259
5353,5355,1244208319
5353,5354,1244208339
5353,5354,1244208379
5353,5355,1244208419
5353,5354,1244208439
5353,5355,1244208439
5353,5355,1244208459
5353,5355,1244208479
5353,5355,1244208499
5353,5355,1244208519
5353,5355,1244208659
5353,5355,1244208679
5353,5355,1244208719
5353,5355,1244208759
5353,5355,1244208819
5353,5354,1244208859
5353,5355,1244208859
5353,5355,1244208999
5353,5355,1244209019
5353,5355,1244209039
5353,5355,1244209059
5353,5355,1244209259
5353,5355,1244209279
5353,5354,1244209439
5353,5355,1244209519
5353,5355,1244209539
5353,5355,1244209559
5353,5355,1244209719
5353,5355,1244209739
5353,5355,1244209859
5353,5354,1244209939
5353,5355,1244209939
5353,5355,1244210479
5353,5355,1244211619
5353,5355,1244211639
5353,5355,1244211659
5353,5355,1244211679
5353,5355,1244211699
5353,5355,1244211719
5353,5355,1244211739
5353,5355,1244211799
5353,5355,1244211819
5353,5355,1244211859
5353,5355,1244211899
5353,5355,1244211919
5353,5355,1244211939
5353,5355,1244211959
5353,5355,1244211979
5353,5355,1244211999
5353,5355,1244212019
5353,5355,1244212039
5353,5355,1244212059
5353,5355,1244212079
5353,5355,1244212099
5353,5355,1244212119
5353,5355,1244212139
5353,5355,1244212159
5353,5355,1244212179
5353,5355,1244212199
5353,5355,1244212219
5353,5355,1244212239
5353,5355,1244212279
5353,5355,1244212299
5353,5355,1244212319
5353,5355,1244212339
5353,5355,1244212359
5353,5355,1244212379
5353,5355,1244212399
5353,5355,1244212419
5353,5355,1244212439
5353,5355,1244212459
5353,5355,1244212479
5353,5355,1244212499
5353,5355,1244212519
5353,5355,1244212559
5353,5355,1244212579
5353,5355,1244212599
5353,5355,1244212619
5353,5355,1244212639
5353,5355,1244212659
5353,5355,1244212679
5353,5355,1244212719
5353,5355,1244212799
5353,5355,1244212979
5353,5355,1244212999
5353,5355,1244213139
5353,5355,1244213159
5353,5355,1244213179
5353,5355,1244213199
5353,5355,1244213219
5353,5355,1244213239
5353,5355,1244213259
5353,5355,1244213279
5353,5355,1244213299
5353,5355,1244213319
5353,5355,1244213339
5354,5353,1244207739
5354,5353,1244207939
5354,5355,1244207939
5354,5355,1244207959
5354,5353,1244208139
5354,5353,1244208159
5354,5355,1244208159
5354,5353,1244208179
5354,5355,1244208179
5354,5353,1244208199
5354,5353,1244208219
5354,5355,1244208219
5354,5353,1244208239
5354,5355,1244208239
5354,5353,1244208319
5354,5355,1244208319
5354,5353,1244208359
5354,5355,1244208359
5354,5353,1244208399
5354,5353,1244208419
5354,5355,1244208419
5354,5355,1244208459
5354,5353,1244208599
5354,5355,1244208599
5354,5353,1244208879
5354,5355,1244208879
5354,5353,1244208899
5354,5353,1244208939
5354,5355,1244209399
5354,5353,1244209459
5354,5353,1244209519
5354,5355,1244209519
5354,5353,1244210439
5354,5353,1244210539
5354,5355,1244210599
5354,5361,1244210619
5354,5355,1244210619
5354,5355,1244210639
5354,5355,1244210659
5354,5355,1244210679
5354,5355,1244210699
5354,5355,1244210719
5354,5353,1244210859
5354,5353,1244210899
5354,5353,1244210919
5354,5353,1244210939
5354,5353,1244210959
5354,5353,1244210979
5354,5353,1244210999
5354,5353,1244211039
5354,5353,1244211059
5354,5353,1244211079
5354,5353,1244211099
5354,5353,1244211119
5354,5353,1244211139
5354,5353,1244211359
5354,5353,1244211379
5354,5353,1244211439
5354,5353,1244211459
5354,5353,1244211479
5354,5353,1244211539
5354,5353,1244211579
5354,5353,1244211599
5354,5353,1244211619
5354,5355,1244211619
5354,5353,1244211639
5354,5355,1244211639
5354,5353,1244211659
5354,5355,1244211659
5354,5353,1244211679
5354,5355,1244211679
5354,5353,1244211699
5354,5355,1244211699
5354,5355,1244211719
5354,5353,1244211779
5354,5353,1244211819
5354,5355,1244211819
5354,5355,1244211839
5354,5353,1244211859
5354,5355,1244211859
5354,5353,1244211879
5354,5353,1244211899
5354,5355,1244211899
5354,5353,1244211919
5354,5355,1244211919
5354,5353,1244211939
5354,5355,1244211939
5354,5353,1244211959
5354,5355,1244211959
5354,5353,1244211979
5354,5355,1244211979
5354,5353,1244211999
5354,5355,1244211999
5354,5353,1244212019
5354,5355,1244212019
5354,5353,1244212039
5354,5355,1244212039
5354,5353,1244212059
5354,5355,1244212059
5354,5355,1244212079
5354,5353,1244212099
5354,5355,1244212099
5354,5355,1244212119
5354,5353,1244212139
5354,5355,1244212139
5354,5353,1244212159
5354,5355,1244212159
5354,5353,1244212179
5354,5355,1244212179
5354,5353,1244212199
5354,5355,1244212199
5354,5353,1244212219
5354,5355,1244212219
5354,5355,1244212239
5354,5353,1244212259
5354,5355,1244212259
5354,5355,1244212279
5354,5353,1244212299
5354,5355,1244212299
5354,5353,1244212319
5354,5355,1244212319
5354,5353,1244212339
5354,5355,1244212339
5354,5353,1244212359
5354,5355,1244212359
5354,5353,1244212379
5354,5355,1244212379
5354,5355,1244212399
5354,5353,1244212419
5354,5355,1244212419
5354,5353,1244212439
5354,5355,1244212439
5354,5353,1244212459
5354,5355,1244212459
5354,5353,1244212479
5354,5355,1244212479
5354,5353,1244212499
5354,5353,1244212519
5354,5353,1244212539
5354,5355,1244212539
5354,5353,1244212559
5354,5355,1244212559
5354,5353,1244212579
5354,5355,1244212579
5354,5353,1244212599
5354,5355,1244212599
5354,5353,1244212619
5354,5355,1244212619
5354,5353,1244212639
5354,5355,1244212639
5354,5353,1244212659
5354,5355,1244212659
5354,5353,1244212679
5354,5355,1244212679
5354,5355,1244212699
5354,5353,1244212739
5354,5355,1244213079
5354,5355,1244213119
5354,5355,1244213139
5354,5355,1244213199
5354,5355,1244213259
5354,5355,1244213319
5354,5355,1244213339
5354,5355,1244213419
5355,5354,1244207659
5355,5354,1244207679
5355,5354,1244207759
5355,5354,1244207799
5355,5354,1244208339
5355,5354,1244208379
5355,5354,1244208439
5355,5354,1244208479
5355,5354,1244208499
5355,5354,1244208519
5355,5354,1244208579
5355,5354,1244208859
5355,5360,1244209359
5355,5354,1244209439
5355,5354,1244209539
5355,5354,1244209859
5355,5362,1244210639
5355,5362,1244210799
5355,5361,1244210899
5355,5362,1244210899
5355,5361,1244211059
5355,5361,1244211079
5355,5361,1244211099
5355,5362,1244211119
5355,5361,1244211239
5355,5361,1244211259
5355,5361,1244211279
5355,5361,1244211299
5355,5361,1244211319
5355,5361,1244211339
5355,5361,1244211359
5355,5362,1244211359
5355,5361,1244211379
5355,5362,1244211379
5355,5361,1244211399
5355,5361,1244211419
5355,5361,1244211439
5355,5361,1244211459
5355,5362,1244211459
5355,5361,1244211479
5355,5362,1244211479
5355,5362,1244211519
5355,5361,1244211539
5355,5362,1244211539
5355,5361,1244211559
5356,5351,1244207679
5356,5352,1244207679
5356,5351,1244207699
5356,5352,1244207699
5356,5351,1244207759
5357,5358,1244207839
5357,5358,1244207919
5357,5358,1244207959
5357,5358,1244207999
5357,5358,1244208359
5357,5358,1244208419
5357,5358,1244208459
5357,5358,1244208479
5357,5358,1244208499
5357,5358,1244208519
5357,5358,1244208539
5357,5358,1244208559
5357,5358,1244208579
5357,5358,1244208599
5357,5358,1244208619
5357,5358,1244208639
5357,5358,1244208679
5357,5358,1244208699
5357,5358,1244208719
5357,5356,1244208759
5357,5358,1244208779
5357,5358,1244208799
5357,5358,1244208819
5357,5358,1244208859
5357,5358,1244208879
5357,5358,1244208919
5357,5358,1244208939
5357,5358,1244208959
5357,5353,1244208979
5357,5358,1244208979
5357,5358,1244208999
5357,5360,1244209039
5357,5358,1244209039
5357,5358,1244209059
5357,5358,1244209079
5357,5358,1244209099
5357,5358,1244209119
5357,5358,1244209139
5357,5358,1244209159
5357,5358,1244209179
5357,5358,1244209279
5357,5358,1244209379
5357,5358,1244209399
5357,5358,1244209419
5357,5358,1244209439
5358,5357,1244207859
5358,5357,1244207879
5358,5357,1244207939
5358,5357,1244207979
5358,5357,1244208019
5358,5357,1244208219
5359,5360,1244208259
5359,5360,1244208279
5359,5360,1244208299
5359,5360,1244208459
5359,5360,1244208479
5359,5360,1244208539
5359,5360,1244208599
5359,5360,1244208659
5359,5360,1244208739
5359,5360,1244208759
5359,5360,1244208779
5359,5360,1244208819
5359,5360,1244208839
5359,5360,1244208859
5359,5360,1244208879
5359,5360,1244208899
5359,5360,1244208919
5359,5360,1244208939
5359,5360,1244208959
5359,5360,1244208979
5359,5360,1244208999
5359,5360,1244209019
5359,5360,1244209079
5359,5360,1244209099
5359,5360,1244209139
5359,5360,1244209179
5359,5360,1244209199
5359,5360,1244209219
5359,5355,1244209279
5359,5360,1244209539
5359,5360,1244209559
5359,5364,1244210159
5359,5360,1244210219
5359,5360,1244210239
5359,5360,1244210259
5359,5360,1244210579
5359,5360,1244210619
5359,5360,1244210759
5359,5360,1244210999
5359,5360,1244211119
5359,5360,1244211159
5359,5360,1244211259
5359,5360,1244211279
5359,5360,1244211299
5359,5360,1244211339
5359,5360,1244211359
5360,5365,1244210159
5361,5362,1244209379
5361,5362,1244209399
5361,5362,1244209419
5361,5362,1244209499
5361,5362,1244209519
5361,5362,1244209559
5361,5362,1244209619
5361,5362,1244209639
5361,5362,1244209659
5361,5362,1244209699
5361,5362,1244209719
5361,5362,1244209739
5361,5362,1244209759
5361,5362,1244209779
5361,5362,1244209859
5361,5362,1244209919
5361,5362,1244209939
5361,5365,1244210019
5361,5362,1244210119
5361,5362,1244210139
5361,5362,1244210159
5361,5362,1244210279
5361,5362,1244210319
5361,5362,1244210339
5361,5362,1244210359
5361,5362,1244210379
5361,5362,1244210579
5361,5362,1244210699
5361,5362,1244210919
5361,5362,1244210939
5361,5362,1244211019
5361,5362,1244211039
5361,5362,1244211059
5361,5362,1244211079
5361,5362,1244211099
5361,5362,1244211119
5361,5362,1244211139
5361,5362,1244211159
5361,5362,1244211179
5361,5362,1244211199
5361,5362,1244211219
5361,5362,1244211239
5361,5362,1244211259
5361,5362,1244211279
5361,5362,1244211359
5361,5362,1244211379
5361,5362,1244211399
5361,5362,1244211419
5361,5362,1244211439
5361,5362,1244211459
5361,5362,1244211479
5361,5362,1244211499
5361,5362,1244211519
5361,5362,1244211539
5361,5362,1244211559
5361,5362,1244211579
5361,5362,1244211599
5361,5362,1244211639
5361,5362,1244211659
5362,5365,1244210019
5363,5364,1244209679
5363,5365,1244209679
5363,5365,1244209699
5363,5365,1244209719
5363,5364,1244209959
5363,5365,1244210079
5363,5365,1244210099
5363,5364,1244210099
5363,5365,1244210179
5363,5364,1244210179
5363,5364,1244210219
5363,5365,1244210279
5363,5365,1244210299
5363,5365,1244210459
5363,5365,1244210499
5363,5365,1244210519
5363,5364,1244210539
5363,5364,1244210579
5363,5365,1244210599
5363,5365,1244210759
5363,5365,1244210779
5363,5364,1244210859
5363,5364,1244210879
5363,5364,1244210919
5363,5364,1244210939
5363,5364,1244210979
5363,5364,1244210999
5363,5364,1244211019
5363,5365,1244211039
5363,5365,1244211059
5363,5365,1244211099
5363,5364,1244211139
5363,5364,1244211179
5363,5365,1244211199
5363,5364,1244211219
5363,5364,1244211239
5363,5365,1244211279
5363,5365,1244211299
5363,5365,1244211319
5363,5365,1244211379
5363,5364,1244211419
5363,5364,1244211439
5363,5365,1244211619
5363,5364,1244211639
5363,5365,1244211659
5363,5364,1244211679
5363,5364,1244211739
5363,5364,1244211759
5363,5364,1244211779
5363,5364,1244211799
5363,5364,1244211819
5363,5364,1244211839
5363,5365,1244211859
5363,5364,1244211879
5363,5365,1244211899
5363,5365,1244211959
5363,5364,1244212019
5363,5364,1244212059
5363,5365,1244212079
5363,5365,1244212099
5363,5365,1244212119
5363,5364,1244212199
5363,5364,1244212239
5363,5364,1244212319
5363,5364,1244212519
5363,5365,1244212539
5363,5364,1244212559
5364,5365,1244209679
5364,5363,1244209699
5364,5365,1244209699
5364,5363,1244209719
5364,5365,1244209719
5364,5365,1244209799
5364,5365,1244209939
5364,5363,1244209979
5364,5363,1244209999
5364,5365,1244210079
5364,5365,1244210099
5364,5363,1244210119
5364,5363,1244210159
5364,5363,1244210199
5364,5365,1244210199
5364,5363,1244210239
5364,5365,1244210239
5364,5365,1244210279
5364,5363,1244210299
5364,5365,1244210299
5364,5363,1244210379
5364,5365,1244210379
5364,5365,1244210459
5364,5365,1244210499
5364,5365,1244210519
5364,5365,1244210559
5364,5363,1244210599
5364,5365,1244210599
5364,5365,1244210639
5364,5363,1244210759
5364,5365,1244210759
5364,5363,1244211039
5364,5365,1244211039
5364,5363,1244211059
5364,5365,1244211059
5364,5365,1244211079
5364,5363,1244211099
5364,5365,1244211099
5364,5365,1244211119
5364,5363,1244211159
5364,5365,1244211159
5364,5363,1244211199
5364,5365,1244211199
5364,5363,1244211279
5364,5365,1244211279
5364,5363,1244211299
5364,5363,1244211319
5364,5365,1244211319
5364,5363,1244211379
5364,5365,1244211379
5364,5363,1244211399
5364,5365,1244211399
5364,5365,1244211459
5364,5365,1244211479
5364,5365,1244211519
5364,5363,1244211619
5364,5365,1244211619
5364,5363,1244211659
5364,5365,1244211699
5364,5363,1244211859
5364,5363,1244211899
5364,5363,1244211919
5364,5363,1244211939
5364,5363,1244211999
5364,5363,1244212039
5364,5363,1244212079
5364,5363,1244212099
5364,5363,1244212119
5364,5363,1244212139
5364,5363,1244212259
5364,5363,1244212279
5364,5363,1244212299
5364,5363,1244212419
5364,5363,1244212499
5364,5365,1244212499
5364,5363,1244212539
5364,5365,1244212539
5364,5365,1244212639
5364,5365,1244212699
5364,5365,1244212719
5364,5365,1244212819
5364,5365,1244212839
5364,5365,1244212859
5364,5365,1244212899
5364,5365,1244212959
5364,5365,1244213019
5364,5365,1244213059
5364,5365,1244213119
5364,5365,1244213159
5364,5365,1244213179
5364,5365,1244213199
5364,5365,1244213219
5364,5365,1244213319
5364,5365,1244213399
5364,5365,1244213439
5364,5365,1244213499
5365,5363,1244209739
5365,5364,1244209739
5365,5364,1244209779
5365,5364,1244209819
5365,5364,1244209839
5365,5364,1244209859
5365,5364,1244209879
5365,5364,1244209999
5365,5364,1244210039
5365,5363,1244210119
5365,5364,1244210119
5365,5363,1244210159
5365,5364,1244210159
5365,5364,1244210179
5365,5364,1244210259
5365,5363,1244210479
5365,5364,1244210479
5365,5363,1244210579
5365,5364,1244210579
5365,5364,1244210619
5365,5363,1244210659
5365,5363,1244210839
5365,5364,1244210839
5365,5364,1244210859
5365,5363,1244210879
5365,5363,1244210939
5365,5364,1244210939
5365,5363,1244210959
5365,5364,1244210959
5365,5363,1244210979
5365,5364,1244210979
5365,5363,1244210999
5365,5364,1244210999
5365,5364,1244211019
5365,5363,1244211139
5365,5364,1244211139
5365,5363,1244211179
5365,5364,1244211179
5365,5363,1244211219
5365,5363,1244211239
5365,5364,1244211239
5365,5363,1244211339
5365,5363,1244211419
5365,5364,1244211419
5365,5364,1244211439
5365,5364,1244211499
5365,5364,1244211539
5365,5364,1244211579
5365,5364,1244211599
5365,5364,1244211639
5365,5363,1244211679
5365,5364,1244211719
5365,5363,1244211779
5365,5363,1244211799
5365,5364,1244211799
5365,5363,1244211819
5365,5363,1244211839
5365,5364,1244211839
5365,5363,1244211879
5365,5363,1244212239
5365,5363,1244212319
5365,5364,1244212479
5365,5363,1244212559
5365,5364,1244212559
5365,5363,1244212579
5365,5364,1244212659
5365,5364,1244212679
5365,5364,1244212879
5365,5364,1244212919
5365,5364,1244212939
5365,5364,1244212979
5365,5364,1244212999
5365,5364,1244213039
5365,5364,1244213079
5365,5364,1244213099
5365,5364,1244213139
5365,5364,1244213239
5365,5364,1244213259
5365,5364,1244213279
5365,5364,1244213379
5365,5364,1244213419
5365,5364,1244213459
5365,5372,1244213559
5365,5364,1244213559
5365,5372,1244213579
5365,5364,1244213579
5366,5367,1244212159
5366,5367,1244212419
5366,5367,1244212439
5366,5367,1244212459
5366,5367,1244212479
5366,5367,1244212499
5366,5367,1244212539
5366,5367,1244212739
5366,5367,1244212759
5366,5367,1244212799
5368,5369,1244212319
5368,5369,1244212339
5368,5369,1244212439
5368,5369,1244212459
5368,5369,1244212479
5368,5369,1244212499
5368,5369,1244212719
5368,5369,1244212739
5368,5369,1244212759
5368,5369,1244212779
5368,5369,1244212799
5368,5369,1244212819
5368,5369,1244212839
5368,5369,1244212879
5368,5369,1244212899
5368,5369,1244212919
5368,5369,1244212939
5368,5369,1244213039
5368,5369,1244213059
5368,5369,1244213079
5368,5369,1244213099
5368,5369,1244213379
5368,5369,1244213599
5368,5369,1244213639
5368,5369,1244213719
5368,5369,1244213759
5368,5369,1244213779
5368,5369,1244213799
5368,5373,1244213839
5368,5373,1244213859
5368,5369,1244213879
5368,5369,1244213979
5368,5369,1244214139
5368,5369,1244214219
5368,5369,1244214239
5368,5369,1244214259
5368,5369,1244214279
5368,5369,1244214299
5368,5369,1244214319
5368,5369,1244214339
5368,5369,1244214419
5368,5369,1244214499
5368,5369,1244214619
5368,5369,1244214639
5368,5369,1244214739
5368,5369,1244214779
5368,5369,1244214919
5368,5369,1244214939
5368,5369,1244214959
5368,5369,1244214979
5368,5369,1244214999
5368,5369,1244215019
5368,5369,1244215059
5368,5369,1244215079
5368,5369,1244215099
5368,5369,1244215119
5368,5369,1244215139
5368,5369,1244215159
5368,5369,1244215179
5368,5369,1244215199
5368,5369,1244215219
5368,5383,1244215399
5368,5369,1244215459
5368,5369,1244215519
5368,5369,1244215539
5368,5369,1244215599
5368,5369,1244215619
5368,5369,1244215639
5368,5369,1244215699
5368,5369,1244215759
5368,5385,1244215759
5368,5369,1244215799
5368,5383,1244215859
5368,5383,1244215919
5368,5369,1244215919
5368,5383,1244215939
5368,5369,1244215959
5368,5385,1244216079
5368,5369,1244216119
5368,5369,1244216259
5368,5369,1244216279
5368,5369,1244216299
5368,5386,1244216299
5368,5369,1244216319
5368,5369,1244216339
5368,5392,1244216379
5368,5369,1244216399
5368,5369,1244216419
5368,5369,1244216459
5368,5369,1244216519
5368,5369,1244216539
5368,5369,1244216559
5368,5369,1244216579
5368,5369,1244216819
5368,5369,1244216979
5368,5369,1244217019
5368,5369,1244217039
5368,5369,1244217119
5368,5369,1244217139
5368,5369,1244217219
5368,5369,1244217239
5368,5369,1244217259
5368,5369,1244217279
5368,5377,1244217299
5368,5369,1244217299
5368,5369,1244217359
5368,5369,1244217379
5368,5369,1244217399
5368,5369,1244217419
5368,5369,1244217439
5368,5369,1244217459
5368,5369,1244217479
5368,5369,1244217499
5368,5369,1244217519
5368,5369,1244217539
5368,5369,1244217559
5368,5369,1244217659
5368,5369,1244217739
5368,5369,1244217759
5368,5369,1244217779
5368,5369,1244217799
5368,5369,1244217819
5368,5369,1244217839
5368,5369,1244217859
5368,5369,1244217879
5368,5369,1244217899
5368,5369,1244217919
5368,5369,1244217939
5368,5369,1244217959
5368,5369,1244217979
5368,5369,1244217999
5368,5369,1244218019
5368,5369,1244218039
5368,5369,1244218059
5368,5369,1244218079
5368,5369,1244218099
5368,5369,1244218119
5368,5369,1244218139
5368,5369,1244218159
5368,5369,1244218179
5368,5369,1244218199
5368,5369,1244218219
5368,5369,1244218239
5368,5369,1244218259
5368,5369,1244218279
5368,5369,1244218299
5368,5369,1244218319
5368,5369,1244218479
5368,5369,1244218499
5368,5369,1244218519
5368,5369,1244218539
5368,5369,1244218639
5368,5369,1244218659
5368,5369,1244218679
5368,5369,1244218699
5368,5369,1244218719
5368,5369,1244218739
5368,5369,1244218839
5368,5369,1244218859
5368,5369,1244218879
5368,5369,1244218899
5368,5369,1244218939
5368,5369,1244218959
5368,5369,1244218979
5368,5369,1244218999
5368,5369,1244219019
5368,5369,1244219039
5368,5369,1244219059
5368,5369,1244219099
5368,5369,1244219119
5368,5369,1244219159
5368,5369,1244219179
5368,5369,1244219199
5368,5369,1244219239
5368,5369,1244219259
5368,5369,1244219279
5368,5369,1244219299
5368,5369,1244219319
5368,5369,1244219339
5368,5369,1244219359
5368,5369,1244219419
5368,5369,1244219459
5368,5369,1244219479
5368,5369,1244219499
5368,5369,1244219519
5368,5369,1244219539
5368,5369,1244219559
5368,5369,1244219579
5368,5369,1244219659
5368,5369,1244219699
5368,5369,1244219719
5368,5369,1244219739
5368,5369,1244219779
5368,5369,1244219799
5368,5369,1244219819
5368,5369,1244219839
5368,5369,1244219919
5368,5369,1244219939
5368,5369,1244219959
5368,5369,1244219979
5368,5369,1244219999
5368,5369,1244220039
5368,5369,1244220059
5368,5369,1244220119
5368,5369,1244220199
5368,5369,1244220219
5368,5369,1244220239
5368,5369,1244220259
5368,5369,1244220319
5368,5369,1244220359
5368,5369,1244220379
5368,5369,1244220399
5368,5369,1244220419
5368,5369,1244220439
5368,5369,1244220499
5368,5369,1244220719
5368,5369,1244220979
5368,5369,1244220999
5368,5369,1244221019
5369,5367,1244212739
5369,5368,1244213619
5369,5368,1244213699
5369,5368,1244216099
5369,5386,1244216299
5369,5368,1244216359
5370,5371,1244212639
5370,5372,1244212699
5370,5372,1244212719
5370,5366,1244212779
5370,5371,1244212779
5370,5371,1244212799
5370,5372,1244213139
5370,5372,1244213159
5370,5372,1244213179
5370,5371,1244213199
5371,5372,1244212699
5371,5372,1244212719
5371,5372,1244213019
5371,5372,1244213039
5371,5372,1244213119
5371,5372,1244213319
5371,5372,1244213579
5371,5364,1244213579
5372,5367,1244212799
5372,5364,1244213559
5372,5364,1244213579
5373,5383,1244215259
5374,5375,1244213979
5374,5375,1244214099
5374,5375,1244214239
5374,5375,1244214699
5374,5375,1244217119
5375,5377,1244215259
5375,5381,1244215259
5375,5377,1244215279
5375,5381,1244215279
5376,5377,1244214179
5376,5378,1244214199
5376,5377,1244214219
5376,5377,1244214259
5376,5377,1244214279
5376,5378,1244214279
5376,5377,1244214299
5376,5377,1244214319
5376,5377,1244214339
5376,5377,1244214359
5376,5377,1244214379
5376,5377,1244214399
5376,5377,1244214419
5376,5377,1244214439
5376,5377,1244214459
5376,5377,1244214479
5376,5377,1244214499
5376,5377,1244214539
5376,5377,1244214559
5376,5377,1244214579
5376,5377,1244214599
5376,5377,1244214619
5376,5377,1244214639
5376,5377,1244214659
5376,5377,1244214679
5376,5377,1244214719
5376,5377,1244214739
5376,5377,1244214779
5376,5377,1244214819
5376,5377,1244214839
5376,5377,1244214859
5376,5377,1244214879
5376,5377,1244214899
5376,5377,1244214939
5376,5377,1244214979
5376,5377,1244215019
5376,5377,1244215039
5376,5377,1244215119
5376,5377,1244215139
5376,5377,1244215159
5376,5380,1244215259
5376,5375,1244215259
5376,5377,1244215339
5376,5387,1244215339
5376,5380,1244215339
5376,5387,1244215359
5376,5386,1244215359
5376,5377,1244215539
5376,5377,1244215559
5376,5377,1244215579
5376,5377,1244215599
5376,5377,1244215639
5376,5377,1244215659
5376,5377,1244215739
5376,5377,1244215779
5376,5377,1244215979
5376,5386,1244215979
5376,5383,1244216339
5376,5377,1244216839
5376,5377,1244216879
5376,5381,1244216879
5376,5377,1244216899
5376,5377,1244216919
5376,5377,1244217059
5376,5377,1244217079
5376,5377,1244217259
5376,5377,1244217299
5376,5369,1244217299
5376,5377,1244217319
5376,5377,1244217339
5376,5377,1244217359
5376,5377,1244217379
5376,5377,1244217419
5376,5377,1244217519
5376,5377,1244217539
5376,5377,1244217639
