# index, id, _pos
6326,100466779,"array([-23.91865469,  42.4301316 ])"
6327,77267062,"array([-23.39392565,  42.47712405])"
6328,94503003,"array([-23.22816289,  42.80128709])"
6329,76087399,"array([-23.19001992,  41.0381721 ])"
6330,74317920,"array([-23.44912726,  41.04425219])"
6331,104530028,"array([-22.27082018,  41.72297086])"
6332,80150646,"array([-22.45080342,  41.51304896])"
6333,101843047,"array([-24.00882765,  40.5828873 ])"
6334,74973262,"array([-24.19520776,  40.44447277])"
6335,103153756,"array([-22.77432225,  41.45617851])"
6336,104398955,"array([-22.82378959,  41.60834179])"
6337,101253219,"array([-23.41050091,  41.35887931])"
6338,94699623,"array([-23.33695062,  41.58668394])"
6339,78381159,"array([-23.18991515,  40.7499592 ])"
6340,86966391,"array([-22.91949107,  41.24744615])"
6341,90636405,"array([-22.23975192,  41.12041531])"
6342,99680382,"array([-22.14642519,  40.94856307])"
6343,100466780,"array([-22.36316469,  40.98885566])"
6344,73597045,"array([-22.59399868,  40.93912069])"
6345,95158372,"array([-22.69199122,  40.52017148])"
6346,100270153,"array([-22.7920175 ,  40.68458755])"
6347,78446685,"array([-22.65211681,  41.14970199])"
6348,98631772,"array([-22.6479219 ,  41.90555554])"
6349,78971004,"array([-22.32284601,  40.45454041])"
6350,74514558,"array([-22.13076082,  40.36759658])"
6351,73269357,"array([-22.26623801,  40.60246991])"
6352,83034236,"array([-22.66612959,  40.07734305])"
6353,77267063,"array([-22.4828197 ,  39.57548778])"
6354,102695026,"array([-22.34525879,  39.72421546])"
6355,101843048,"array([-21.83130772,  39.58205211])"
6356,96403562,"array([-21.60113185,  39.44204916])"
6357,94503004,"array([-21.69568945,  39.75733926])"
6358,95092821,"array([-21.70021502,  41.51087218])"
6359,101318739,"array([-21.16760734,  40.09778649])"
6360,74973263,"array([-21.17660943,  40.30050746])"
6361,90570837,"array([-21.53524956,  41.07712218])"
6362,100597861,"array([-21.21425699,  41.10419837])"
6363,75104350,"array([-20.65019687,  41.39370279])"
6364,94175338,"array([-23.94729771,  36.02239343])"
6365,73400421,"array([-24.13527568,  35.85172767])"
6366,96993380,"array([-23.61080592,  36.62261648])"
6367,83558496,"array([-23.3416725 ,  36.68379245])"
6368,78839916,"array([-23.4932312 ,  36.76134106])"
6369,80019538,"array([-23.48621201,  36.47031045])"
6370,78184543,"array([-21.17755487,  38.62183168])"
6371,96141419,"array([-21.1434213 ,  38.76562735])"
6372,96075895,"array([-21.44787851,  36.94628307])"
6373,99876956,"array([-21.24709458,  37.14582403])"
6374,101318740,"array([-21.26816449,  37.90873723])"
6375,100270154,"array([-21.24252973,  38.06613575])"
6376,95158373,"array([-21.09658281,  38.12669471])"
6377,74973264,"array([-21.09858102,  37.91985079])"
6378,101253220,"array([-22.0633091 ,  37.70733803])"
6379,99680383,"array([-22.0220426 ,  37.89159805])"
6380,100466781,"array([-21.60191973,  37.88885864])"
6381,76284009,"array([-22.6730477 ,  37.54889199])"
6382,84476011,"array([-23.0480067 ,  37.58215573])"
6383,76087400,"array([-21.69740955,  38.072297  ])"
6384,100597862,"array([-20.6456411 ,  37.27644889])"
6385,78577755,"array([-21.40530651,  37.65615904])"
6386,104530029,"array([-21.18707832,  37.58144769])"
6387,90570838,"array([-21.33987316,  37.42769452])"
6388,80150647,"array([-21.55598389,  37.48716245])"
6389,94699624,"array([-20.52554117,  37.57642465])"
6390,90636406,"array([-20.38004146,  37.54860864])"
6391,73728092,"array([-20.86314482,  37.48151832])"
6392,74317921,"array([-20.9266601 ,  37.34469603])"
6393,103153757,"array([-20.85779497,  37.96819102])"
6394,94503005,"array([-20.75897099,  37.71987908])"
6395,104398956,"array([-20.6945326 ,  38.08477165])"
6396,78971005,"array([-20.57527858,  38.74077805])"
6397,94175339,"array([-21.78939127,  37.21172834])"
6398,74514559,"array([-20.2166228 ,  38.35470677])"
6399,105906265,"array([-20.26118438,  38.14712744])"
6400,77267064,"array([-20.85138108,  38.86626645])"
6401,102695027,"array([-20.48035445,  37.94057049])"
6402,96403563,"array([-20.19114117,  37.91459575])"
6403,73269358,"array([-20.32347798,  39.07648733])"
6404,76284010,"array([-20.3570567 ,  37.14057049])"
6405,80019539,"array([-20.60000538,  36.98242453])"
6406,78839917,"array([-20.51525703,  37.06962702])"
6407,83558497,"array([-20.37911986,  36.79750709])"
6408,99680384,"array([-20.36781053,  36.97098693])"
6409,101843049,"array([-19.95445566,  37.807602  ])"
6410,84476013,"array([-19.90118315,  38.01808454])"
6411,77267065,"array([-19.96205617,  37.25032503])"
6412,96993381,"array([-19.84388157,  37.37777139])"
6413,78184544,"array([-20.89642782,  35.82396608])"
6414,96141420,"array([-21.01338485,  35.64918899])"
6415,96403564,"array([-19.61493223,  37.17877119])"
6416,101843050,"array([-19.58654708,  36.99482752])"
6417,104398957,"array([-19.45174793,  37.10417313])"
6418,102695028,"array([-19.31672915,  37.16561077])"
6419,105906266,"array([-19.39857633,  36.93435808])"
6420,73400422,"array([-18.86057669,  37.91654927])"
6421,104530030,"array([-19.21550594,  36.16216286])"
6422,100270155,"array([-19.68898221,  36.5746796 ])"
6423,90570839,"array([-20.1051911 ,  36.49974154])"
6424,78577756,"array([-19.58154718,  36.42160476])"
6425,80150648,"array([-18.86985342,  36.03407259])"
6426,94503006,"array([-18.99485088,  37.13111979])"
6427,103153758,"array([-19.63858793,  36.19606448])"
6428,74514560,"array([-19.87095908,  36.15878492])"
6429,94175340,"array([-19.79493602,  35.98721736])"
6430,101253221,"array([-20.04657946,  36.79477766])"
6431,78971006,"array([-20.17407101,  36.71532353])"
6432,101318741,"array([-20.32374073,  36.52667454])"
6433,95158374,"array([-20.21836873,  36.34071794])"
6434,74317922,"array([-20.13904354,  35.91068993])"
6435,73400423,"array([-20.35459529,  35.68672399])"
6436,73728093,"array([-20.50233393,  35.79817876])"
6437,74973265,"array([-20.48236903,  35.48595837])"
6438,80150649,"array([-19.9630702 ,  35.53037512])"
6439,84476014,"array([-20.72822456,  36.38451462])"
6440,104530031,"array([-20.54835957,  36.31722105])"
6441,76087401,"array([-21.38683366,  36.20585571])"
6442,100466782,"array([-21.03322304,  36.34770115])"
6443,78577757,"array([-21.14663791,  36.18337522])"
6444,100270156,"array([-21.17437547,  36.35868661])"
6445,95158375,"array([ 5.00320557, 11.59283048])"
6446,100466783,"array([ 4.84538551, 11.59489338])"
6447,76284011,"array([ 6.02595408, 11.4109517 ])"
6448,80150650,"array([ 5.37368005, 11.35831103])"
6449,74317923,"array([ 5.51290422, 11.26874891])"
6450,78839918,"array([ 5.55869397, 11.41825494])"
6451,88604771,"array([ 5.47742199, 12.5541199 ])"
6452,79167580,"array([ 5.32244809, 12.3480045 ])"
6453,78905446,"array([ 4.8779659 , 12.36959789])"
6454,98631773,"array([ 5.50387537, 12.19188115])"
6455,104923266,"array([ 5.15404486, 12.42107028])"
6456,100270157,"array([ 5.40633294, 12.26116073])"
6457,83558498,"array([ 5.69366287, 12.34947872])"
6458,98304099,"array([ 5.47765315, 12.01207685])"
6459,73269359,"array([ 5.28506754, 12.06055059])"
6460,90505334,"array([ 5.07335236, 12.287676  ])"
6461,99352663,"array([ 5.607962  , 12.07849629])"
6462,78577758,"array([ 5.30681576, 12.19713656])"
6463,78119007,"array([ 5.2223007 , 12.27120366])"
6464,78381161,"array([ 5.05934161, 12.52753118])"
6465,86966393,"array([ 5.46964954, 12.42090753])"
6466,100335724,"array([ 5.19146743, 12.14786756])"
6467,77922397,"array([ 5.23752443, 12.59544115])"
6468,77463650,"array([ 5.38313612, 12.11605476])"
6469,83034238,"array([ 5.34943715, 12.44948991])"
6470,104333404,"array([ 5.52768603, 12.33359081])"
6471,100991097,"array([ 5.60337083, 12.27349316])"
6472,75104352,"array([ 5.58563179, 12.43259382])"
6473,101318743,"array([ 5.73608486, 12.48205878])"
6474,99680385,"array([ 5.37137417, 12.77861125])"
6475,84476016,"array([ 6.26620455, 11.59491546])"
6476,73597048,"array([ 6.41796131, 11.34648159])"
6477,95092823,"array([ 5.07822156, 11.05575693])"
6478,104136799,"array([ 5.04822058, 10.62157011])"
6479,94175341,"array([ 5.12585105, 11.99803931])"
6480,104530033,"array([ 4.9755175 , 12.06409587])"
6481,102695029,"array([ 5.4873008 , 11.68054184])"
6482,101843051,"array([ 4.7270255 , 12.93864012])"
6483,101253222,"array([ 4.67834149, 13.11358233])"
6484,104398958,"array([ 4.53850373, 13.01297698])"
6485,94503007,"array([ 3.54009018, 12.39612912])"
6486,77267066,"array([ 3.92831739, 12.88789545])"
6487,101253223,"array([ 3.02229235, 11.24456   ])"
6488,80150651,"array([ 3.1020556 , 11.48082443])"
6489,80019540,"array([ 5.96476948, 11.9919994 ])"
6490,102695030,"array([ 4.13125464, 12.3238988 ])"
6491,94699625,"array([ 3.76023477, 11.79392301])"
6492,73597049,"array([ 4.2311843, 11.7087166])"
6493,76284012,"array([ 3.8967944 , 11.69339094])"
6494,84476017,"array([ 3.72014187, 11.62703313])"
6495,100597863,"array([ 4.32230159, 11.53354744])"
6496,90636407,"array([ 4.41386559, 11.69749789])"
6497,74514561,"array([ 4.63329658, 12.00679188])"
6498,78905447,"array([ 3.87034837, 11.35664587])"
6499,101253224,"array([ 3.77762831, 11.17920009])"
6500,90505335,"array([ 3.61986647, 11.29351707])"
6501,98304100,"array([ 3.4468573, 12.1050776])"
6502,95092824,"array([ 3.29349372, 12.17399037])"
6503,78905448,"array([ 7.73702169, 12.5643592 ])"
6504,94699626,"array([ 7.57532691, 12.63457767])"
6505,80019541,"array([ 6.98960892, 12.96763153])"
6506,102695031,"array([ 6.83625152, 12.82510001])"
6507,104923267,"array([ 6.98952744, 12.80348439])"
6508,100597864,"array([ 6.93764789, 12.64992392])"
6509,94175342,"array([ 6.11632117, 13.56242859])"
6510,78119008,"array([ 6.19220222, 13.78938641])"
6511,78905449,"array([ 7.61537637, 13.4022383 ])"
6512,78119009,"array([5.49569963, 3.74356356])"
6513,94175343,"array([5.61892265, 3.49306842])"
6514,94503008,"array([10.2071044 , 11.48280619])"
6515,78577759,"array([ 9.89505998, 11.48976666])"
6516,100991098,"array([15.62601409, 24.07769493])"
6517,94699627,"array([15.42005734, 24.01029012])"
6518,104923268,"array([15.32363072, 24.35221507])"
6519,101253225,"array([15.69822356, 24.65948794])"
6520,73269360,"array([15.56386929, 24.71021124])"
6521,104530034,"array([14.48310704, 24.21108106])"
6522,98304101,"array([14.66369339, 24.24813013])"
6523,94175344,"array([ -9.46616248, -12.05385893])"
6524,94699628,"array([ -9.66458152, -12.06817158])"
6525,79167581,"array([15.08709022, 24.45402015])"
6526,104530035,"array([20.92190674,  2.81923624])"
6527,98304102,"array([21.06073919,  2.65119285])"
6528,79167582,"array([21.66518778,  1.99870544])"
6529,104923269,"array([21.66902933,  1.80754285])"
6530,100991100,"array([21.89936123,  0.68635977])"
6531,101253226,"array([21.60374227,  0.57422283])"
6532,94175345,"array([21.61670069,  0.88494327])"
6533,94699629,"array([21.56747286,  0.72525298])"
6534,78905450,"array([21.72875711,  0.77768003])"
6535,98304103,"array([21.74960692,  0.55902713])"
6536,80019542,"array([21.98287263,  0.51227679])"
6537,94503009,"array([21.22048726,  0.0819156 ])"
6538,86966394,"array([21.64542159,  0.09261088])"
6539,104333405,"array([21.82953027,  0.08000584])"
6540,101318744,"array([21.83910738,  0.39036353])"
6541,83034239,"array([22.77679995,  0.02820864])"
6542,100597865,"array([23.02528658, -0.1180845 ])"
6543,104136801,"array([22.42359429,  1.31750958])"
6544,100270158,"array([21.86428614,  2.49751076])"
6545,73269362,"array([22.07115   ,  2.37503969])"
6546,78119010,"array([21.96674961,  2.72615282])"
6547,95092825,"array([20.93321978,  0.6425202 ])"
6548,99680386,"array([21.11248779,  0.60033586])"
6549,78119011,"array([21.1164155 ,  1.21872096])"
6550,100597866,"array([21.28785292,  1.13219089])"
6551,100270159,"array([23.04172371,  0.95079401])"
6552,73269363,"array([22.90116469,  0.91512998])"
6553,104333406,"array([ 7.03572043, 47.43553888])"
6554,101318745,"array([ 6.9472487 , 47.66478001])"
6555,78119012,"array([-15.60273912,  -8.74780731])"
6556,83034241,"array([-15.47357565,  -8.88893666])"
6557,104333407,"array([23.42100431, 48.8245336 ])"
6558,104923270,"array([23.6184715 , 48.80894192])"
6559,79167583,"array([-16.00400266,  -8.33274043])"
6560,96141422,"array([-16.1481584 ,  -8.18445286])"
6561,100270160,"array([55.19550246,  5.29448264])"
6562,80019543,"array([55.02594526,  5.25162313])"
6563,101253227,"array([55.59239345,  5.93113398])"
6564,73269364,"array([55.51091254,  6.11072076])"
6565,98304104,"array([55.9403429 ,  6.25205029])"
6566,73400424,"array([55.20997833,  7.1494315 ])"
6567,103153759,"array([55.23584412,  7.2798606 ])"
6568,96075896,"array([55.0512138 ,  5.72160994])"
6569,80019544,"array([54.88208241,  7.57271307])"
6570,74973266,"array([54.68729544,  7.75569835])"
6571,78184545,"array([54.76014475,  6.90188923])"
6572,105906267,"array([54.66587106,  6.81858273])"
6573,73728094,"array([54.64829976,  6.95047549])"
6574,79167584,"array([55.00388655,  6.61076161])"
6575,98304105,"array([54.82238878,  6.56437657])"
6576,96141423,"array([55.03468701,  6.79667852])"
6577,104923271,"array([55.90349494,  6.8452423 ])"
6578,78119013,"array([55.95098255,  7.04640771])"
6579,96403565,"array([56.61895388,  7.67958552])"
6580,78905452,"array([56.60815702,  7.87484976])"
6581,101318746,"array([54.96889583,  8.27901977])"
6582,104333408,"array([55.0468943,  8.398069 ])"
6583,94503010,"array([55.58257523,  7.74771677])"
6584,78577760,"array([55.28814302,  7.63220885])"
6585,83034242,"array([56.13802996,  7.35772227])"
6586,100991101,"array([55.43118814,  7.59426425])"
6587,90636409,"array([55.24133002,  7.74973934])"
6588,100270161,"array([55.41517526,  7.84523864])"
6589,75104353,"array([55.29513058,  7.88038109])"
6590,78971007,"array([55.37638681,  7.71860234])"
6591,83558499,"array([55.51493166,  6.66648076])"
6592,99876957,"array([56.26557487,  7.92411014])"
6593,94699630,"array([55.55960593,  8.0742966 ])"
6594,102695032,"array([54.65067946,  8.04499936])"
6595,95158376,"array([54.52259745,  8.1408457 ])"
6596,99680387,"array([54.4540928,  7.9913209])"
6597,86966395,"array([55.78832525,  7.42295237])"
6598,95092826,"array([54.51075814,  7.66616368])"
6599,73597050,"array([54.61429487,  7.34296829])"
6600,101843052,"array([54.33564105,  8.53950805])"
6601,104398959,"array([54.5090582 ,  8.54442297])"
6602,98304106,"array([54.98694533,  6.29743415])"
6603,74317925,"array([55.54112132,  8.46016672])"
6604,100597867,"array([55.4204292 ,  8.28346261])"
6605,78381162,"array([55.26703105,  8.65493534])"
6606,83034243,"array([55.34507557,  8.86810545])"
6607,78839919,"array([56.03716996,  8.82591317])"
6608,78381163,"array([54.55910863,  9.1436663 ])"
6609,83034244,"array([54.69343783,  8.92511788])"
6610,73400425,"array([54.32937895,  8.1976855 ])"
6611,101253228,"array([52.94963173,  8.64884433])"
6612,96075897,"array([52.79255232,  8.74677883])"
6613,96403566,"array([54.98901338,  9.04911825])"
6614,86966396,"array([53.81371364,  8.0454575 ])"
6615,73269365,"array([53.90741022,  8.24203513])"
6616,96993382,"array([56.1654566 ,  9.45592807])"
6617,76087403,"array([56.33718557,  9.7370832 ])"
6618,104530036,"array([53.49307095,  8.62006605])"
6619,100466784,"array([53.28365727,  8.44653298])"
6620,105906268,"array([52.24686609,  8.94217836])"
6621,76284014,"array([52.45975824,  8.86511994])"
6622,98631774,"array([53.44441124,  9.09672823])"
6623,73597051,"array([52.3266066 ,  7.80290785])"
6624,78905453,"array([52.46416504,  7.97103531])"
6625,95092827,"array([52.38032143,  8.43148034])"
6626,98304107,"array([52.21222394,  8.44157379])"
6627,74317926,"array([52.79890826,  8.2900031 ])"
6628,79167585,"array([52.82114918,  8.07865348])"
6629,73400426,"array([52.88061377,  9.66367355])"
6630,104398960,"array([53.08407078,  9.64515269])"
6631,95158377,"array([52.85233975,  9.31176669])"
6632,78839920,"array([51.82862098,  7.45371761])"
6633,79167586,"array([22.19726234, 25.27162109])"
6634,105906270,"array([22.38044806, 25.46849976])"
6635,105906271,"array([ 9.69355661, 14.98903865])"
6636,96075898,"array([ 9.67851961, 15.19880964])"
6637,96075899,"array([20.80259296, 25.30583841])"
6638,100466785,"array([20.70875996, 25.20141841])"
6639,105906272,"array([1.09019513, 6.41739222])"
6640,78905454,"array([0.95502469, 6.48476292])"
6641,99680388,"array([29.56025832, 29.14184251])"
6642,73269366,"array([29.47054489, 29.48636792])"
6643,73597052,"array([1.22058917, 6.92136342])"
6644,76087404,"array([1.35341332, 7.21650436])"
6645,99876960,"array([10.02563896, 44.90278391])"
6646,96075900,"array([10.0726217 , 45.09851905])"
6647,76087405,"array([10.37029227, 44.67462347])"
6648,95158378,"array([ 8.56834435, 44.81871338])"
6649,86966397,"array([ 8.34970564, 44.87910466])"
6650,101253229,"array([ 9.12972627, 44.52981793])"
6651,74973267,"array([ 9.06675305, 44.77845336])"
6652,104530037,"array([ 9.24726569, 44.68837987])"
6653,98304108,"array([ 8.95555103, 44.60798592])"
6654,78905455,"array([ 9.15257136, 44.07535375])"
6655,95158379,"array([-11.76892301,  35.16028165])"
6656,104530038,"array([-11.98903279,  35.54451657])"
6657,99876961,"array([-11.56015354,  35.39724642])"
6658,74973268,"array([-11.80066904,  35.29176688])"
6659,73728096,"array([-11.42414929,  35.29501058])"
6660,101843053,"array([-11.38875402,  35.42941271])"
6661,96075901,"array([-11.43346921,  35.13335296])"
6662,73400427,"array([-11.86431824,  35.43803573])"
6663,78905456,"array([-11.61238703,  35.2506041 ])"
6664,99680390,"array([-11.50751606,  35.55330125])"
6665,101253230,"array([-11.69685416,  35.39256334])"
6666,105906273,"array([-11.66184425,  35.52873893])"
6667,83034245,"array([-11.52145589,  35.71087425])"
6668,73269367,"array([-11.61571784,  35.0688479 ])"
6669,73597053,"array([-11.77765531,  35.58952905])"
6670,95092828,"array([-11.97524301,  35.11327022])"
6671,76284015,"array([-12.0037235 ,  35.27696772])"
6672,78839921,"array([-11.78464705,  36.63707082])"
6673,98631775,"array([-11.89638245,  35.71871133])"
6674,79167587,"array([-11.6914695 ,  35.72982612])"
6675,82444398,"array([-11.90395137,  34.47557609])"
6676,103153760,"array([-13.67082784,  34.67287645])"
6677,78184546,"array([-12.70884539,  35.74414924])"
6678,100270162,"array([-13.03126983,  35.7468639 ])"
6679,77463651,"array([-12.89834664,  35.97791914])"
6680,100597869,"array([-13.13745812,  36.57231065])"
6681,96993384,"array([-13.95783015,  35.44091005])"
6682,94699631,"array([-13.95745234,  35.12657058])"
6683,77463652,"array([-14.58988066,  34.79241631])"
6684,78184547,"array([-13.98610822,  36.20223556])"
6685,100270163,"array([-14.02457869,  36.59604669])"
6686,96993385,"array([-14.64491112,  36.10613728])"
6687,100597870,"array([-14.82195193,  36.35011425])"
6688,90636410,"array([-14.51143665,  35.50994662])"
6689,101318747,"array([-14.74584646,  35.50959846])"
6690,100991102,"array([-13.97021147,  34.43407057])"
6691,96993386,"array([-14.00969443,  34.17659228])"
6692,78971008,"array([-13.9064706 ,  34.31351658])"
6693,104333410,"array([-14.25985391,  34.50536917])"
6694,73400428,"array([27.31034233, 29.90788185])"
6695,75104354,"array([27.59352037, 29.90453384])"
6696,100270164,"array([-14.72742105,  34.05780819])"
6697,78184548,"array([-14.91396131,  33.93988484])"
6698,73400429,"array([-14.90734284,  34.11737326])"
6699,96141424,"array([-14.79899683,  34.57562247])"
6700,101318748,"array([-14.79300677,  34.78390971])"
6701,90636411,"array([-14.98224964,  34.81172647])"
6702,100597871,"array([-15.06182044,  34.62404344])"
6703,103153761,"array([-14.17140707,  34.04423361])"
6704,73269368,"array([-14.12543492,  32.83222771])"
6705,98631776,"array([-14.47804161,  33.29910752])"
6706,82444399,"array([-15.37708453,  33.87367068])"
6707,78184549,"array([-13.58009046,  31.97394623])"
6708,82444400,"array([-13.35675369,  31.69906482])"
6709,104333411,"array([-14.27288291,  32.65653365])"
6710,100270165,"array([-14.18174547,  32.1666082 ])"
6711,73400430,"array([-13.18375366,  33.37089275])"
6712,100597872,"array([-13.44037558,  33.47366083])"
6713,99680391,"array([-13.83681344,  33.44550481])"
6714,96141425,"array([-12.53415049,  33.09044507])"
6715,94699632,"array([-14.71644074,  32.51420167])"
6716,100597873,"array([-14.17041255,  33.51108747])"
6717,90636412,"array([-15.692577 ,  32.8203586])"
6718,73269369,"array([-15.49180098,  32.89468851])"
6719,75104355,"array([-12.99893267,  31.961824  ])"
6720,96075902,"array([-12.94424476,  31.73180526])"
6721,73597054,"array([-12.78539392,  31.90729457])"
6722,74317929,"array([-13.75498835,  31.46959505])"
6723,76087406,"array([-13.46773154,  31.33632743])"
6724,73597055,"array([-14.57448989,  30.87838949])"
6725,75104356,"array([-14.75555487,  30.88660351])"
6726,96075903,"array([-14.64443059,  31.13628414])"
6727,78184550,"array([-14.81884601,  31.08574462])"
6728,104530039,"array([-14.95234411,  30.91954159])"
6729,101318749,"array([-14.93213222,  31.60377904])"
6730,78381165,"array([-14.7164406 ,  31.57994375])"
6731,73400431,"array([ 13.91192221, -41.2753559 ])"
6732,104202340,"array([ 13.7267274 , -41.28385958])"
6733,77463653,"array([ 13.28533862, -41.29155068])"
6734,100597874,"array([49.40959853, 56.81161552])"
6735,73269370,"array([49.57365142, 56.92085456])"
6736,94503011,"array([2.94263479, 1.77647374])"
6737,102695033,"array([3.08611153, 2.11567946])"
6738,99680392,"array([-4.38957398, 10.83783373])"
6739,101843054,"array([-4.58941069, 10.81464498])"
6740,101253231,"array([48.95128413, 56.46180399])"
6741,73400432,"array([48.59588094, 56.41121145])"
6742,104202341,"array([48.42917909, 56.0544574 ])"
6743,102695034,"array([48.52749686, 56.58478586])"
6744,73597056,"array([48.02673917, 56.05288462])"
6745,101318750,"array([48.25104866, 56.1111267 ])"
6746,75104357,"array([48.29636503, 56.25879096])"
6747,78381166,"array([48.16563679, 56.3051012 ])"
6748,104530040,"array([48.40677329, 56.35566993])"
6749,104333413,"array([48.48262472, 56.23537398])"
6750,78184551,"array([47.92000324, 56.41837887])"
6751,100466786,"array([48.19089886, 56.48171497])"
6752,90636413,"array([48.33811824, 56.4709162 ])"
6753,76087407,"array([47.80060279, 56.77705134])"
6754,100991103,"array([49.16263797, 56.38954218])"
6755,77922398,"array([18.61738861, 25.35923713])"
6756,90505336,"array([18.52586638, 25.08873185])"
6757,99352664,"array([48.66316025, 56.23369119])"
6758,73597057,"array([48.18166113, 56.80422478])"
6759,78184552,"array([48.03564056, 56.6732502 ])"
6760,80150652,"array([49.28457495, 55.87027551])"
6761,100335725,"array([49.43008969, 55.73338528])"
6762,78577761,"array([48.67454271, 55.99531331])"
6763,78577762,"array([49.85346984, 55.5110961 ])"
6764,96993387,"array([-21.16436496,  11.61673443])"
6765,96141426,"array([-21.29231931,  11.34710744])"
6766,95158380,"array([-20.57132141,  12.33910211])"
6767,96403567,"array([-20.53479373,  12.54293265])"
6768,86966399,"array([-20.79217353,  12.30633853])"
6769,98631777,"array([-20.70537008,  12.4994932 ])"
6770,80150653,"array([-20.47348213,  13.06190451])"
6771,74973269,"array([-20.32885131,  13.1665642 ])"
6772,77267068,"array([-20.23113498,  13.00633513])"
6773,82444401,"array([-21.1163127 ,  13.93718786])"
6774,73728098,"array([-20.5799279 ,  13.78238975])"
6775,88604772,"array([-19.98235114,  13.50513022])"
6776,95092829,"array([-20.64650636,  12.8594823 ])"
6777,78577763,"array([-20.83193185,  12.94009998])"
6778,94699633,"array([-20.17194634,  12.49653039])"
6779,96993388,"array([-20.45471436,  14.22543824])"
6780,100335726,"array([-20.3164373 ,  14.09270806])"
6781,74973270,"array([-20.04357168,  13.71759726])"
6782,77267069,"array([-19.74849142,  13.82696564])"
6783,80150654,"array([-20.00062944,  13.88497324])"
6784,78577764,"array([-19.82317359,  13.64675539])"
6785,96993389,"array([-17.8671203 ,  14.01068493])"
6786,96141427,"array([-17.99960172,  13.90194565])"
6787,95158381,"array([-18.31901145,  14.64952619])"
6788,96403568,"array([-17.89654713,  14.24619316])"
6789,86966400,"array([-18.12842717,  14.36181866])"
6790,73728099,"array([-19.28339316,  13.41262956])"
6791,103153763,"array([-18.56994565,  13.90499922])"
6792,94699634,"array([-18.32507049,  14.30312808])"
6793,78119014,"array([-18.50192819,  14.25557855])"
6794,82444404,"array([-19.28312804,  14.37336509])"
6795,99352665,"array([-18.80236812,  14.13831309])"
6796,98631778,"array([-19.19390317,  15.43785751])"
6797,100335728,"array([-18.75104085,  14.63542615])"
6798,98631779,"array([-18.70693708,  14.40369984])"
6799,88604773,"array([-17.88047374,  14.54152773])"
6800,78577765,"array([-17.69429226,  14.45636749])"
6801,77267070,"array([-18.26294495,  13.69460578])"
6802,73728100,"array([-18.12876006,  13.62749826])"
6803,104333414,"array([-18.44986756,  13.38278214])"
6804,74973271,"array([-18.46955894,  13.12756462])"
6805,95158383,"array([-18.12445302,  14.15911696])"
6806,100597875,"array([-18.73964095,  14.91307935])"
6807,105906275,"array([-17.70008103,  14.6447107 ])"
6808,101843055,"array([-18.11454524,  14.69518651])"
6809,96075904,"array([-17.29706472,  13.30538711])"
6810,100270167,"array([-17.42761171,  13.3993214 ])"
6811,99680393,"array([-17.08168415,  14.88654535])"
6812,77463654,"array([-17.63628204,  13.85584615])"
6813,78971010,"array([-17.64727168,  13.21817276])"
6814,73269371,"array([-17.80847011,  13.42336628])"
6815,82444405,"array([-17.20079421,  13.99610761])"
6816,78119015,"array([-16.91409389,  13.1640359 ])"
6817,96403569,"array([-16.81123575,  13.31885563])"
6818,78577766,"array([-16.71156898,  15.07906495])"
6819,86966401,"array([-17.18764383,  12.79180686])"
6820,101843056,"array([-17.23812262,  13.00292118])"
6821,96993390,"array([-16.05750325,  13.82059008])"
6822,96075905,"array([-15.92200595,  13.92768401])"
6823,78119016,"array([-17.83039077,  12.49685467])"
6824,77463655,"array([-17.06891447,  12.13222657])"
6825,95092830,"array([-15.564488  ,  14.16059419])"
6826,96403570,"array([-15.73595224,  14.24366954])"
6827,101843057,"array([-15.82529134,  14.4071727 ])"
6828,86966402,"array([-15.5978691,  14.35007  ])"
6829,73269372,"array([-15.5352467 ,  13.54401893])"
6830,80019546,"array([-15.83661158,  15.18558612])"
6831,104136803,"array([-15.70906761,  15.49561014])"
6832,83558500,"array([-15.74838018,  15.00696801])"
6833,104530041,"array([-15.58050866,  15.11915512])"
6834,101318751,"array([-15.56304644,  15.32363361])"
6835,84476019,"array([-15.89476091,  15.39143138])"
6836,77922399,"array([-15.12258581,  16.07306713])"
6837,90505337,"array([-15.33956699,  16.16221784])"
6838,96993391,"array([-16.47084571,  14.9153446 ])"
6839,105906276,"array([-16.29472719,  14.7004603 ])"
6840,99680394,"array([-15.51796953,  15.52261868])"
6841,77463656,"array([-14.24973923,  15.08934761])"
6842,80019547,"array([-14.51225698,  15.34426562])"
6843,84476021,"array([-14.60423827,  15.15595916])"
6844,78119017,"array([-14.35709648,  15.30223337])"
6845,78577767,"array([-14.21047926,  15.27721238])"
6846,104530042,"array([-14.28862384,  15.48054835])"
6847,77922400,"array([-13.86143628,  14.61996624])"
6848,95092831,"array([-13.71206736,  14.62874884])"
6849,105906277,"array([-13.88907107,  14.41778312])"
6850,86966403,"array([-13.70315617,  14.41846298])"
6851,90505338,"array([-14.02097371,  14.59085173])"
6852,83558501,"array([-13.54565937,  15.145857  ])"
6853,101843058,"array([-13.61209688,  15.30090647])"
6854,96403571,"array([-13.77041649,  15.2814832 ])"
6855,96993392,"array([-13.75822583,  15.87258568])"
6856,96075906,"array([-13.88665594,  15.95266714])"
6857,84476022,"array([-14.38687792,  15.15610583])"
6858,73269373,"array([-13.8695639 ,  15.80150913])"
